Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
3891,Comilla,1974,4,34.4,22.9,234,76,3,3.4,7.790909091,41933,621445.2,596963.4,23.48,91.19,10,1974.04,
3892,Comilla,1974,5,37.5,24,203,77,2.8,4,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1974.05,
3893,Comilla,1974,6,33.9,24.8,488,83,3,5.6,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1974.06,1
3894,Comilla,1974,7,31.1,24.9,763,89,3.5,7,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1974.07,1
3895,Comilla,1974,8,33.1,25.4,271,83,3.9,6.1,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1974.08,
3896,Comilla,1974,9,33.3,24.9,442,82,2.9,5,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1974.09,1
3897,Comilla,1974,10,34.2,24.8,150,79,0.8,3.5,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1974.1,
3898,Comilla,1974,11,32.8,21.2,65,72,1.4,2.8,7.812121212,41933,621445.2,596963.4,23.48,91.19,10,1974.11,
3899,Comilla,1974,12,27,14.3,0,67,0.9,0,6.990909091,41933,621445.2,596963.4,23.48,91.19,10,1974.12,
3900,Comilla,1975,1,27.5,12.2,0,63,1,0.5,6.921212121,41933,621445.2,596963.4,23.48,91.19,10,1975.01,
3901,Comilla,1975,2,31.9,15.3,43,62,1.3,1.5,7.875757576,41933,621445.2,596963.4,23.48,91.19,10,1975.02,
3902,Comilla,1975,3,36.1,20,6,58,1.9,1.6,7.912121212,41933,621445.2,596963.4,23.48,91.19,10,1975.03,
3903,Comilla,1975,4,37.2,23.5,84,70,6.3,3,7.790909091,41933,621445.2,596963.4,23.48,91.19,10,1975.04,
3904,Comilla,1975,5,35,24.9,194,76,5.2,4.5,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1975.05,
3905,Comilla,1975,6,33.9,24.8,259,80,3.3,5.3,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1975.06,
3906,Comilla,1975,7,31.7,24.8,516,85,4.3,6.5,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1975.07,1
3907,Comilla,1975,8,34.4,25.4,143,81,3.2,5.5,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1975.08,
3908,Comilla,1975,9,33.9,25.2,258,83,2.6,5.8,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1975.09,
3909,Comilla,1975,10,32.8,24.9,182,82,1.3,4.4,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1975.1,
3910,Comilla,1975,11,31.1,19.3,128,71,0.8,3.1,7.812121212,41933,621445.2,596963.4,23.48,91.19,10,1975.11,
3911,Comilla,1975,12,28.3,13.2,0,62,0.7,0.3,6.990909091,41933,621445.2,596963.4,23.48,91.19,10,1975.12,
3912,Comilla,1976,1,28.3,11.8,0,60,0.7,0.6,6.921212121,41933,621445.2,596963.4,23.48,91.19,10,1976.01,
3913,Comilla,1976,2,32.2,15.8,10,64,1.6,1.7,7.875757576,41933,621445.2,596963.4,23.48,91.19,10,1976.02,
3914,Comilla,1976,3,35.3,20.5,49,67,2.6,2.3,7.912121212,41933,621445.2,596963.4,23.48,91.19,10,1976.03,
3915,Comilla,1976,4,35,23.5,44,70,3.9,3.9,7.790909091,41933,621445.2,596963.4,23.48,91.19,10,1976.04,
3916,Comilla,1976,5,36.1,24.3,266,78,3.5,4.9,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1976.05,
3917,Comilla,1976,6,33.3,24.7,521,85,4,6.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1976.06,1
3918,Comilla,1976,7,32.2,25.3,517,85,3.8,6.5,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1976.07,1
3919,Comilla,1976,8,33.3,25,435,85,3.8,6.2,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1976.08,1
3920,Comilla,1976,9,33.3,25.2,17,78,3.2,4.1,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1976.09,
3921,Comilla,1976,10,32.2,22.9,96,77,1.9,3,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1976.1,
3922,Comilla,1976,11,33.3,20.1,10,70,1.1,2.3,7.812121212,41933,621445.2,596963.4,23.48,91.19,10,1976.11,
3923,Comilla,1976,12,28.3,12.1,0,62,1.6,0.8,6.990909091,41933,621445.2,596963.4,23.48,91.19,10,1976.12,
3924,Comilla,1977,1,27.8,11.4,0,63,2.2,1.1,6.921212121,41933,621445.2,596963.4,23.48,91.19,10,1977.01,
3925,Comilla,1977,2,30.6,14.3,78,61,2,2,7.875757576,41933,621445.2,596963.4,23.48,91.19,10,1977.02,
3926,Comilla,1977,3,33.9,21,7,69,4,2.9,7.912121212,41933,621445.2,596963.4,23.48,91.19,10,1977.03,
3927,Comilla,1977,4,32.2,21.8,359,79,5.2,5.2,7.790909091,41933,621445.2,596963.4,23.48,91.19,10,1977.04,
3928,Comilla,1977,5,35.6,23.6,392,79,3.8,5.3,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1977.05,1
3929,Comilla,1977,6,33.1,24.9,417,83,4.7,6.1,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1977.06,1
3930,Comilla,1977,7,33.3,25.8,435,86,4.8,5.5,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1977.07,1
3931,Comilla,1977,8,33.3,25.7,116,86,3.9,4.8,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1977.08,
3932,Comilla,1977,9,34.4,25.1,149,84,2,3.6,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1977.09,
3933,Comilla,1977,10,32.5,22.3,132,84,1.2,2.5,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1977.1,
3934,Comilla,1977,11,30.6,19.6,35,81,0.9,1.9,7.812121212,41933,621445.2,596963.4,23.48,91.19,10,1977.11,
3935,Comilla,1977,12,29.4,13.5,5,76,0.9,0.7,6.990909091,41933,621445.2,596963.4,23.48,91.19,10,1977.12,
3936,Comilla,1978,1,26.3,12.2,1,74,0.6,0.9,6.921212121,41933,621445.2,596963.4,23.48,91.19,10,1978.01,
3937,Comilla,1978,2,29.5,15,11,71,0.8,1.5,7.875757576,41933,621445.2,596963.4,23.48,91.19,10,1978.02,
3938,Comilla,1978,3,32.3,19.6,41,73,1.5,2.3,7.912121212,41933,621445.2,596963.4,23.48,91.19,10,1978.03,
3939,Comilla,1978,4,33.2,22.9,135,78,2.4,3.5,7.790909091,41933,621445.2,596963.4,23.48,91.19,10,1978.04,
3940,Comilla,1978,5,33.2,24.4,277,81,2.4,4.3,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1978.05,
3941,Comilla,1978,6,32.2,25.3,414,86,2.6,5.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1978.06,1
3942,Comilla,1978,7,31.3,25.3,447,87,2.6,6.1,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1978.07,1
3943,Comilla,1978,8,31.8,25.3,349,86,2.3,5.8,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1978.08,
3944,Comilla,1978,9,32.4,25.2,252,86,1.6,5.1,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1978.09,
3945,Comilla,1978,10,32,23.5,161,83,0.8,3.3,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1978.1,
3946,Comilla,1978,11,30.5,18.6,33,79,0.5,1.8,7.812121212,41933,621445.2,596963.4,23.48,91.19,10,1978.11,
3947,Comilla,1978,12,27.8,13.5,2,77,0.5,0.9,6.990909091,41933,621445.2,596963.4,23.48,91.19,10,1978.12,
3948,Comilla,1979,1,28.8,12.6,7,69,0.8,0.3,6.921212121,41933,621445.2,596963.4,23.48,91.19,10,1979.01,
3949,Comilla,1979,2,32.2,13.9,8,68,1,0.9,7.875757576,41933,621445.2,596963.4,23.48,91.19,10,1979.02,
3950,Comilla,1979,3,35,19.2,35,71,2.5,2,7.912121212,41933,621445.2,596963.4,23.48,91.19,10,1979.03,
3951,Comilla,1979,4,36.1,23.3,20,75,1.7,1.9,7.790909091,41933,621445.2,596963.4,23.48,91.19,10,1979.04,
3952,Comilla,1979,5,36.8,25.7,26,75,2.8,2.3,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1979.05,
3953,Comilla,1979,6,35.2,25.8,173,80,5.5,3.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1979.06,
3954,Comilla,1979,7,33.9,25.9,167,85,2.9,5.5,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1979.07,
3955,Comilla,1979,8,35,25.8,486,86,1.9,5.7,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1979.08,1
3956,Comilla,1979,9,34.4,25.5,344,85,1.3,4.1,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1979.09,
3957,Comilla,1979,10,32.8,22.9,157,81,0.8,1.7,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1979.1,
3958,Comilla,1979,11,32.2,19.7,29,79,0.6,1.8,7.812121212,41933,621445.2,596963.4,23.48,91.19,10,1979.11,
3959,Comilla,1979,12,30,15.1,9,81,0.6,0.7,6.990909091,41933,621445.2,596963.4,23.48,91.19,10,1979.12,
3960,Comilla,1980,1,27.2,12.5,0,72,0.8,0.3,6.921212121,41933,621445.2,596963.4,23.48,91.19,10,1980.01,
3961,Comilla,1980,2,30.6,15.5,41,73,0.9,0.9,7.875757576,41933,621445.2,596963.4,23.48,91.19,10,1980.02,
3962,Comilla,1980,3,33.9,20.9,50,76,1.4,2.2,7.912121212,41933,621445.2,596963.4,23.48,91.19,10,1980.03,
3963,Comilla,1980,4,36.1,24.2,82,77,3.5,2.7,7.790909091,41933,621445.2,596963.4,23.48,91.19,10,1980.04,
3964,Comilla,1980,5,35,22.8,429,80,2.8,3.7,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1980.05,1
3965,Comilla,1980,6,33.9,25.6,195,83,2.3,4.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1980.06,
3966,Comilla,1980,7,33.9,25.3,472,85,2.5,5.2,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1980.07,1
3967,Comilla,1980,8,34.4,25.4,428,86,2.2,4.7,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1980.08,1
3968,Comilla,1980,9,33.3,25.4,219,86,1.1,3.8,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1980.09,
3969,Comilla,1980,10,33.1,23,175,83,0.6,2.6,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1980.1,
3970,Comilla,1980,11,32.8,17,0,75,0.4,0.5,7.812121212,41933,621445.2,596963.4,23.48,91.19,10,1980.11,
3971,Comilla,1980,12,28.6,13.6,2,74,0.5,1.1,6.990909091,41933,621445.2,596963.4,23.48,91.19,10,1980.12,
3972,Comilla,1981,1,27.7,12.5,16,73,0.9,1.7,7.3,41933,621445.2,596963.4,23.48,91.19,10,1981.01,
3973,Comilla,1981,2,31.7,15.4,13,72,0.8,1.1,7.9,41933,621445.2,596963.4,23.48,91.19,10,1981.02,
3974,Comilla,1981,3,31.7,18.6,101,74,1.2,3,7.9,41933,621445.2,596963.4,23.48,91.19,10,1981.03,
3975,Comilla,1981,4,32.8,21.7,470,81,1.8,3.8,6.8,41933,621445.2,596963.4,23.48,91.19,10,1981.04,1
3976,Comilla,1981,5,32.8,23.3,383,81,1.3,4.4,6.9,41933,621445.2,596963.4,23.48,91.19,10,1981.05,1
3977,Comilla,1981,6,33.9,25.1,315,83,1.6,4.9,6.6,41933,621445.2,596963.4,23.48,91.19,10,1981.06,
3978,Comilla,1981,7,32.8,25,511,87,2.1,6,4.4,41933,621445.2,596963.4,23.48,91.19,10,1981.07,1
3979,Comilla,1981,8,36,25.7,250,84,1.9,5.1,5.1,41933,621445.2,596963.4,23.48,91.19,10,1981.08,
3980,Comilla,1981,9,35,25.5,112,85,1,3.8,5.8,41933,621445.2,596963.4,23.48,91.19,10,1981.09,
3981,Comilla,1981,10,33.5,22.7,0,80,0.3,1.4,8.9,41933,621445.2,596963.4,23.48,91.19,10,1981.1,
3982,Comilla,1981,11,31.6,17.2,0,74,0.3,0.9,7.8,41933,621445.2,596963.4,23.48,91.19,10,1981.11,
3983,Comilla,1981,12,29.1,13.1,27,74,0.7,1.5,7.2,41933,621445.2,596963.4,23.48,91.19,10,1981.12,
3984,Comilla,1982,1,31,11.4,0,69,0.3,0,9.3,41933,621445.2,596963.4,23.48,91.19,10,1982.01,
3985,Comilla,1982,2,29.5,15.3,12,71,0.6,1.5,8.3,41933,621445.2,596963.4,23.48,91.19,10,1982.02,
3986,Comilla,1982,3,34.5,17.6,7,70,1.1,1.5,9.2,41933,621445.2,596963.4,23.48,91.19,10,1982.03,
3987,Comilla,1982,4,34.4,21.7,232,81,2.1,4.1,8.3,41933,621445.2,596963.4,23.48,91.19,10,1982.04,
3988,Comilla,1982,5,37,24.4,358,78,1.6,2.7,9.9,41933,621445.2,596963.4,23.48,91.19,10,1982.05,
3989,Comilla,1982,6,35,25.3,593,87,1.5,5.6,4.4,41933,621445.2,596963.4,23.48,91.19,10,1982.06,1
3990,Comilla,1982,7,34.5,25.6,219,85,2.1,5.1,4.2,41933,621445.2,596963.4,23.48,91.19,10,1982.07,
3991,Comilla,1982,8,33.5,25.3,519,86,2.2,5.6,5,41933,621445.2,596963.4,23.48,91.19,10,1982.08,1
3992,Comilla,1982,9,35,25.2,194,85,1,4.6,6,41933,621445.2,596963.4,23.48,91.19,10,1982.09,
3993,Comilla,1982,10,34,22.9,19,81,0.5,1.4,8,41933,621445.2,596963.4,23.48,91.19,10,1982.1,
3994,Comilla,1982,11,33,17.6,32,78,0.4,1.3,7.6,41933,621445.2,596963.4,23.48,91.19,10,1982.11,
3995,Comilla,1982,12,27.5,12.1,0,75,0.3,0.3,7.7,41933,621445.2,596963.4,23.48,91.19,10,1982.12,
3996,Comilla,1983,1,26.5,11.9,14,74,0.5,0.7,7.3,41933,621445.2,596963.4,23.48,91.19,10,1983.01,
3997,Comilla,1983,2,31,15.2,25,69,0.8,1.8,7.6,41933,621445.2,596963.4,23.48,91.19,10,1983.02,
3998,Comilla,1983,3,32.3,20.8,98,80,1.6,2.7,8,41933,621445.2,596963.4,23.48,91.19,10,1983.03,
3999,Comilla,1983,4,34,22.6,93,80,1.9,3.6,7.7,41933,621445.2,596963.4,23.48,91.19,10,1983.04,
4000,Comilla,1983,5,35.5,23.9,290,81,1.4,4.2,6.4,41933,621445.2,596963.4,23.48,91.19,10,1983.05,
4001,Comilla,1983,6,36,25.8,195,84,1.8,5.6,4.9,41933,621445.2,596963.4,23.48,91.19,10,1983.06,
4002,Comilla,1983,7,35,26,396,85,1.6,5.7,4.2,41933,621445.2,596963.4,23.48,91.19,10,1983.07,1
4003,Comilla,1983,8,34.2,25.2,518,85,1.8,5.6,5.1,41933,621445.2,596963.4,23.48,91.19,10,1983.08,1
4004,Comilla,1983,9,34.8,25.7,403,85,2,6,5.6,41933,621445.2,596963.4,23.48,91.19,10,1983.09,1
4005,Comilla,1983,10,34.7,23.8,221,84,1.8,4.3,6.9,41933,621445.2,596963.4,23.48,91.19,10,1983.1,
4006,Comilla,1983,11,32.5,19.6,17,79,1.2,2,7.8,41933,621445.2,596963.4,23.48,91.19,10,1983.11,
4007,Comilla,1983,12,28.5,12.9,16,79,1.2,1.4,7.2,41933,621445.2,596963.4,23.48,91.19,10,1983.12,
4008,Comilla,1984,1,28,11.7,12,76,1.5,1.3,7.3,41933,621445.2,596963.4,23.48,91.19,10,1984.01,
4009,Comilla,1984,2,31.5,13.8,5,70,1.5,1.4,7.9,41933,621445.2,596963.4,23.48,91.19,10,1984.02,
4010,Comilla,1984,3,35,19.5,0,73,2.2,1.4,8,41933,621445.2,596963.4,23.48,91.19,10,1984.03,
4011,Comilla,1984,4,38,23,98,77,3.6,3.4,7.7,41933,621445.2,596963.4,23.48,91.19,10,1984.04,
4012,Comilla,1984,5,34.2,24.7,635,84,4.4,5.3,6.4,41933,621445.2,596963.4,23.48,91.19,10,1984.05,1
4013,Comilla,1984,6,36.2,25.2,428,84,3.4,5.9,4.9,41933,621445.2,596963.4,23.48,91.19,10,1984.06,1
4014,Comilla,1984,7,34.5,25.4,391,86,3.7,5.8,4.2,41933,621445.2,596963.4,23.48,91.19,10,1984.07,
4015,Comilla,1984,8,36,25.1,449,86,3.1,5.6,5.4,41933,621445.2,596963.4,23.48,91.19,10,1984.08,1
4016,Comilla,1984,9,33.5,24.5,233,83,1.8,4.4,5.6,41933,621445.2,596963.4,23.48,91.19,10,1984.09,
4017,Comilla,1984,10,33.5,23.7,186,83,1.2,3.6,6.5,41933,621445.2,596963.4,23.48,91.19,10,1984.1,
4018,Comilla,1984,11,32,17.3,0,76,0.6,0.7,7.8,41933,621445.2,596963.4,23.48,91.19,10,1984.11,
4019,Comilla,1984,12,31.5,12.6,2,76,1.1,0.9,7.2,41933,621445.2,596963.4,23.48,91.19,10,1984.12,
4020,Comilla,1985,1,30.2,12.9,3,75,0.9,1.3,7.3,41933,621445.2,596963.4,23.48,91.19,10,1985.01,
4021,Comilla,1985,2,32,14.8,6,74,1.3,1.6,7.9,41933,621445.2,596963.4,23.48,91.19,10,1985.02,
4022,Comilla,1985,3,35,21.6,75,81,2.2,3.4,8,41933,621445.2,596963.4,23.48,91.19,10,1985.03,
4023,Comilla,1985,4,34.7,23.9,151,81,1.9,3.5,7.7,41933,621445.2,596963.4,23.48,91.19,10,1985.04,
4024,Comilla,1985,5,35.4,24,301,81,1.8,4.1,6.4,41933,621445.2,596963.4,23.48,91.19,10,1985.05,
4025,Comilla,1985,6,36,25.3,264,85,2.3,5.9,4.9,41933,621445.2,596963.4,23.48,91.19,10,1985.06,
4026,Comilla,1985,7,35,25,208,86,3.8,6,4.2,41933,621445.2,596963.4,23.48,91.19,10,1985.07,
4027,Comilla,1985,8,35,25.6,345,84,2.4,5.3,5.1,41933,621445.2,596963.4,23.48,91.19,10,1985.08,
4028,Comilla,1985,9,35,25,266,86,1.5,4.8,5.6,41933,621445.2,596963.4,23.48,91.19,10,1985.09,
4029,Comilla,1985,10,35.2,23,22,81,0.6,2,6.9,41933,621445.2,596963.4,23.48,91.19,10,1985.1,
4030,Comilla,1985,11,33,17,0,76,0.4,1.2,7.8,41933,621445.2,596963.4,23.48,91.19,10,1985.11,
4031,Comilla,1985,12,29.8,13.9,0,76,0.5,1,7.2,41933,621445.2,596963.4,23.48,91.19,10,1985.12,
4032,Comilla,1986,1,29.8,12.6,5,77,0.4,1,7.3,41933,621445.2,596963.4,23.48,91.19,10,1986.01,
4033,Comilla,1986,2,30.5,15.2,0,71,0.3,1.1,7.9,41933,621445.2,596963.4,23.48,91.19,10,1986.02,
4034,Comilla,1986,3,36,19.2,2,72,1,1.2,8,41933,621445.2,596963.4,23.48,91.19,10,1986.03,
4035,Comilla,1986,4,34,22,231,81,1.9,4.1,7.7,41933,621445.2,596963.4,23.48,91.19,10,1986.04,
4036,Comilla,1986,5,36.6,22.6,242,79,1.2,3.2,6.4,41933,621445.2,596963.4,23.48,91.19,10,1986.05,
4037,Comilla,1986,6,36,25.6,165,84,2.3,4.5,4.9,41933,621445.2,596963.4,23.48,91.19,10,1986.06,
4038,Comilla,1986,7,34,25.3,389,86,2.5,5.5,4.2,41933,621445.2,596963.4,23.48,91.19,10,1986.07,1
4039,Comilla,1986,8,37,25.4,244,84,1.6,5.1,5.1,41933,621445.2,596963.4,23.48,91.19,10,1986.08,
4040,Comilla,1986,9,34,24.9,369,87,1.5,5.4,5.6,41933,621445.2,596963.4,23.48,91.19,10,1986.09,1
4041,Comilla,1986,10,33.5,23,208,85,0.7,2.9,6.9,41933,621445.2,596963.4,23.48,91.19,10,1986.1,
4042,Comilla,1986,11,33,19.6,137,83,0.6,2,7.8,41933,621445.2,596963.4,23.48,91.19,10,1986.11,
4043,Comilla,1986,12,28.5,14.3,0,76,0.5,0.7,7.2,41933,621445.2,596963.4,23.48,91.19,10,1986.12,
4044,Comilla,1987,1,29.6,12.8,0,76,1,0.6,7.3,41933,621445.2,596963.4,23.48,91.19,10,1987.01,
4045,Comilla,1987,2,32.2,15.9,0,74,0.7,0.9,7.9,41933,621445.2,596963.4,23.48,91.19,10,1987.02,
4046,Comilla,1987,3,34,19.7,45,77,1.3,2.1,8,41933,621445.2,596963.4,23.48,91.19,10,1987.03,
4047,Comilla,1987,4,35.1,22.8,212,82,2.1,3.7,7.7,41933,621445.2,596963.4,23.48,91.19,10,1987.04,
4048,Comilla,1987,5,37,24.6,117,79,1.8,3,9,41933,621445.2,596963.4,23.48,91.19,10,1987.05,
4049,Comilla,1987,6,34.5,26.1,257,86,2.8,5.5,4.9,41933,621445.2,596963.4,23.48,91.19,10,1987.06,
4050,Comilla,1987,7,33.4,25.8,429,89,2.9,6.7,4.1,41933,621445.2,596963.4,23.48,91.19,10,1987.07,1
4051,Comilla,1987,8,34,25.9,350,87,2.4,5.8,4.8,41933,621445.2,596963.4,23.48,91.19,10,1987.08,
4052,Comilla,1987,9,34,25.5,354,86,2,5.5,5.2,41933,621445.2,596963.4,23.48,91.19,10,1987.09,
4053,Comilla,1987,10,34.2,23.8,156,81,0.4,2.2,8.7,41933,621445.2,596963.4,23.48,91.19,10,1987.1,
4054,Comilla,1987,11,32.2,19.8,58,80,0.5,2.3,7.7,41933,621445.2,596963.4,23.48,91.19,10,1987.11,
4055,Comilla,1987,12,32,14.3,13,79,0.4,1.1,8.5,41933,621445.2,596963.4,23.48,91.19,10,1987.12,
4056,Comilla,1988,1,28.5,13,0,76,0.4,0.8,8.2,41933,621445.2,596963.4,23.48,91.19,10,1988.01,
4057,Comilla,1988,2,31.5,15.7,17,78,0.6,1.5,7.7,41933,621445.2,596963.4,23.48,91.19,10,1988.02,
4058,Comilla,1988,3,34,19.8,33,79,1.1,2.6,7.9,41933,621445.2,596963.4,23.48,91.19,10,1988.03,
4059,Comilla,1988,4,35.2,23.5,10,81,1.9,3.5,7.5,41933,621445.2,596963.4,23.48,91.19,10,1988.04,
4060,Comilla,1988,5,34.5,24.4,470,83,3.5,5.4,5.8,41933,621445.2,596963.4,23.48,91.19,10,1988.05,1
4061,Comilla,1988,6,35,25.4,379,85,3.6,5.4,4.9,41933,621445.2,596963.4,23.48,91.19,10,1988.06,
4062,Comilla,1988,7,35,25.7,415,86,3.8,6.2,4.3,41933,621445.2,596963.4,23.48,91.19,10,1988.07,1
4063,Comilla,1988,8,34.1,25.8,423,88,3.3,6.5,2.9,41933,621445.2,596963.4,23.48,91.19,10,1988.08,1
4064,Comilla,1988,9,36,25.8,216,86,2.2,5.3,5.8,41933,621445.2,596963.4,23.48,91.19,10,1988.09,
4065,Comilla,1988,10,34,23.5,227,83,1.1,3.2,7.5,41933,621445.2,596963.4,23.48,91.19,10,1988.1,
4066,Comilla,1988,11,32,19.6,59,80,0.6,2.4,7.4,41933,621445.2,596963.4,23.48,91.19,10,1988.11,
4067,Comilla,1988,12,29.6,15.4,0,81,0.3,0.6,7.9,41933,621445.2,596963.4,23.48,91.19,10,1988.12,
4068,Comilla,1989,1,27,11,0,75,0.6,0.2,8.4,41933,621445.2,596963.4,23.48,91.19,10,1989.01,
4069,Comilla,1989,2,30.5,16.2,18,74,1.3,1.4,8.4,41933,621445.2,596963.4,23.48,91.19,10,1989.02,
4070,Comilla,1989,3,34,19.3,18,73,1.1,1.8,8,41933,621445.2,596963.4,23.48,91.19,10,1989.03,
4071,Comilla,1989,4,34.2,23.6,70,82,3.3,3.5,7.5,41933,621445.2,596963.4,23.48,91.19,10,1989.04,
4072,Comilla,1989,5,36,25.1,183,82,2.2,4.3,7.3,41933,621445.2,596963.4,23.48,91.19,10,1989.05,
4073,Comilla,1989,6,35.7,25.2,342,87,2.6,5.6,5.5,41933,621445.2,596963.4,23.48,91.19,10,1989.06,
4074,Comilla,1989,7,34.5,25.5,332,88,2,5.8,4.3,41933,621445.2,596963.4,23.48,91.19,10,1989.07,
4075,Comilla,1989,8,34,25.5,77,85,1.6,5.2,6.9,41933,621445.2,596963.4,23.48,91.19,10,1989.08,
4076,Comilla,1989,9,33.5,25.2,239,89,1.3,5.4,3.7,41933,621445.2,596963.4,23.48,91.19,10,1989.09,
4077,Comilla,1989,10,33.5,23.8,160,89,0.5,4.3,5.1,41933,621445.2,596963.4,23.48,91.19,10,1989.1,
4078,Comilla,1989,11,31.5,16.6,0,81,0.1,0.4,8.7,41933,621445.2,596963.4,23.48,91.19,10,1989.11,
4079,Comilla,1989,12,29.5,11.5,0,76,0.2,0.5,8,41933,621445.2,596963.4,23.48,91.19,10,1989.12,
4080,Comilla,1990,1,28.8,12.7,0,81,0.2,0.3,7.3,41933,621445.2,596963.4,23.48,91.19,10,1990.01,
4081,Comilla,1990,2,30.5,17.2,21,78,0.3,2.1,7.9,41933,621445.2,596963.4,23.48,91.19,10,1990.02,
4082,Comilla,1990,3,34.1,18.2,179,82,0.6,3.6,6.6,41933,621445.2,596963.4,23.48,91.19,10,1990.03,
4083,Comilla,1990,4,32.6,21.5,228,84,1.5,4,7.7,41933,621445.2,596963.4,23.48,91.19,10,1990.04,
4084,Comilla,1990,5,35,24.3,331,83,1.2,4.4,6.5,41933,621445.2,596963.4,23.48,91.19,10,1990.05,
4085,Comilla,1990,6,34,25.3,333,88,1.9,5.6,4.2,41933,621445.2,596963.4,23.48,91.19,10,1990.06,
4086,Comilla,1990,7,33,25.1,303,90,1.4,6.4,3.5,41933,621445.2,596963.4,23.48,91.19,10,1990.07,
4087,Comilla,1990,8,36,25.2,252,87,1.2,5.9,6.3,41933,621445.2,596963.4,23.48,91.19,10,1990.08,
4088,Comilla,1990,9,35,24.6,227,88,0.9,5.7,5.6,41933,621445.2,596963.4,23.48,91.19,10,1990.09,
4089,Comilla,1990,10,33.5,22.4,239,86,0.6,3.8,6.4,41933,621445.2,596963.4,23.48,91.19,10,1990.1,
4090,Comilla,1990,11,33,19.7,71,84,0.1,2.9,6.8,41933,621445.2,596963.4,23.48,91.19,10,1990.11,
4091,Comilla,1990,12,28.8,13.9,27,80,0.2,1.4,7.5,41933,621445.2,596963.4,23.48,91.19,10,1990.12,
4092,Comilla,1991,1,28.5,11.9,11,80,0.3,1.6,6.8,41933,621445.2,596963.4,23.48,91.19,10,1991.01,
4093,Comilla,1991,2,32.4,16.4,50,80,0.7,1.1,7.7,41933,621445.2,596963.4,23.48,91.19,10,1991.02,
4094,Comilla,1991,3,35.8,20,229,80,0.7,2,8.5,41933,621445.2,596963.4,23.48,91.19,10,1991.03,
4095,Comilla,1991,4,36.8,22.8,270,84,1.8,3.7,7,41933,621445.2,596963.4,23.48,91.19,10,1991.04,
4096,Comilla,1991,5,32.7,23,439,88,2.8,6,4.3,41933,621445.2,596963.4,23.48,91.19,10,1991.05,1
4097,Comilla,1991,6,34,25,331,90,2.2,6.4,2.7,41933,621445.2,596963.4,23.48,91.19,10,1991.06,
4098,Comilla,1991,7,34.6,25.4,394,89,2.4,6.5,4.1,41933,621445.2,596963.4,23.48,91.19,10,1991.07,1
4099,Comilla,1991,8,36,25.4,409,87,2,6.2,5.4,41933,621445.2,596963.4,23.48,91.19,10,1991.08,1
4100,Comilla,1991,9,34.7,25.1,377,90,1.5,6,3.6,41933,621445.2,596963.4,23.48,91.19,10,1991.09,1
4101,Comilla,1991,10,34.5,23.9,240,88,0.8,4.3,5.4,41933,621445.2,596963.4,23.48,91.19,10,1991.1,
